timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1736372036852,944,get_character/id,200,OK,Thread Group 1-40,text,true,,265,163,1000,1000,http://10.0.107.201:3001/character/13,944,0,0
1736372036852,944,delete_character,200,OK,Thread Group 1-590,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/25,944,0,0
1736372036852,944,get_character/id,200,OK,Thread Group 1-48,text,true,,265,162,1000,1000,http://10.0.107.201:3001/character/6,944,0,0
1736372036852,944,delete_character,200,OK,Thread Group 1-578,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/34,944,0,0
1736372036853,943,delete_character,200,OK,Thread Group 1-581,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/82,943,0,0
1736372036853,943,delete_character,200,OK,Thread Group 1-585,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/24,943,0,0
1736372036853,943,delete_character,200,OK,Thread Group 1-587,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/95,943,0,0
1736372036853,943,delete_character,200,OK,Thread Group 1-588,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/96,943,0,0
1736372036853,943,delete_character,200,OK,Thread Group 1-589,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/75,943,0,0
1736372036853,943,delete_character,200,OK,Thread Group 1-591,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/68,943,0,0
1736372036853,943,delete_character,200,OK,Thread Group 1-592,text,true,,249,184,1000,1000,http://10.0.107.201:3001/character/7,943,0,0
1736372036853,943,delete_character,200,OK,Thread Group 1-594,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/64,943,0,0
1736372036853,943,delete_character,200,OK,Thread Group 1-596,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/95,943,0,0
1736372036853,943,delete_character,200,OK,Thread Group 1-605,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/40,943,0,0
1736372036854,946,delete_character,200,OK,Thread Group 1-606,text,true,,249,185,1000,1000,http://10.0.107.201:3001/character/55,946,0,0
